LineId,AppId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,ParameterList
106,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000000_1000 TaskAttempt Transitioned from NEW to UNASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
107,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000001_1000 TaskAttempt Transitioned from NEW to UNASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
108,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000002_1000 TaskAttempt Transitioned from NEW to UNASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
109,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000003_1000 TaskAttempt Transitioned from NEW to UNASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
110,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000004_1000 TaskAttempt Transitioned from NEW to UNASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
111,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000005_1000 TaskAttempt Transitioned from NEW to UNASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
112,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000006_1000 TaskAttempt Transitioned from NEW to UNASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
113,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000007_1000 TaskAttempt Transitioned from NEW to UNASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
114,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000008_1000 TaskAttempt Transitioned from NEW to UNASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
115,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Num completed Tasks: 1,3a2741bf,Num completed Tasks: <*>,[]
116,application_1445076437777_0001,2015-10-17,"18:27:26,052",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_r_000000_1000 TaskAttempt Transitioned from NEW to UNASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
117,application_1445076437777_0001,2015-10-17,"18:27:26,083",INFO,Thread-51,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"mapResourceRequest:<memory:1024, vCores:1>",5f986200,"mapResourceRequest:<memory:1024, vCores:1>",[]
118,application_1445076437777_0001,2015-10-17,"18:27:26,099",INFO,Thread-51,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"reduceResourceRequest:<memory:1024, vCores:1>",3da042e6,"reduceResourceRequest:<memory:1024, vCores:1>",[]
119,application_1445076437777_0001,2015-10-17,"18:27:26,958",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Before Scheduling: PendingReds:1 ScheduledMaps:9 ScheduledReds:0 AssignedMaps:0 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:0 ContRel:0 HostLocal:0 RackLocal:0,f1d41a8b,Before Scheduling: <*> <*> ScheduledReds:0 <*> <*> CompletedMaps:1 CompletedReds:0 <*> ContRel:0 <*> RackLocal:0,[]
120,application_1445076437777_0001,2015-10-17,"18:27:27,020",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445076437777_0001: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:26624, vCores:-2> knownNMs=4",c931b425,getResources() for application_<*>_0001: <*> release= 0 <*> finishedContainers=0 <*> <*> <*>,[]
121,application_1445076437777_0001,2015-10-17,"18:27:27,020",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:26624, vCores:-2>",bae0e03b,"Recalculating schedule, <*> <*>",[]
122,application_1445076437777_0001,2015-10-17,"18:27:27,020",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold reached. Scheduling reduces.,ec6b84b4,Reduce slow start threshold reached. Scheduling reduces.,[]
123,application_1445076437777_0001,2015-10-17,"18:27:27,020",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"completedMapPercent 0.1 totalResourceLimit:<memory:26624, vCores:-2> finalMapResourceLimit:<memory:9216, vCores:9> finalReduceResourceLimit:<memory:17408, vCores:-11> netScheduledMapResource:<memory:9216, vCores:9> netScheduledReduceResource:<memory:0, vCores:0>",20df12d4,"completedMapPercent 0.1 totalResourceLimit:<memory:<*>, vCores:-2> finalMapResourceLimit:<memory:9216, vCores:9> finalReduceResourceLimit:<memory:<*>, vCores:-11> netScheduledMapResource:<memory:9216, vCores:9> netScheduledReduceResource:<memory:0, vCores:0>",[]
124,application_1445076437777_0001,2015-10-17,"18:27:27,020",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Ramping up 1,6ed15688,Ramping up 1,[]
125,application_1445076437777_0001,2015-10-17,"18:27:27,020",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:0 ScheduledMaps:9 ScheduledReds:1 AssignedMaps:0 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:0 ContRel:0 HostLocal:0 RackLocal:0,2052de59,After Scheduling: PendingReds:0 <*> <*> <*> <*> CompletedMaps:1 CompletedReds:0 <*> ContRel:0 <*> RackLocal:0,[]
126,application_1445076437777_0001,2015-10-17,"18:27:28,052",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445076437777_0001: ask=1 release= 0 newContainers=9 finishedContainers=0 resourcelimit=<memory:17408, vCores:-11> knownNMs=4",c931b425,getResources() for application_<*>_0001: <*> release= 0 <*> finishedContainers=0 <*> <*> <*>,[]
127,application_1445076437777_0001,2015-10-17,"18:27:28,052",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 9,0f71bb1f,Got allocated containers <*>,[]
128,application_1445076437777_0001,2015-10-17,"18:27:28,052",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445076437777_0001_02_000002 to attempt_1445076437777_0001_m_000000_1000,5e5f5ff9,Assigned container <*> to <*>,[]
129,application_1445076437777_0001,2015-10-17,"18:27:28,052",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445076437777_0001_02_000003 to attempt_1445076437777_0001_m_000001_1000,5e5f5ff9,Assigned container <*> to <*>,[]
130,application_1445076437777_0001,2015-10-17,"18:27:28,052",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445076437777_0001_02_000004 to attempt_1445076437777_0001_m_000002_1000,5e5f5ff9,Assigned container <*> to <*>,[]
131,application_1445076437777_0001,2015-10-17,"18:27:28,052",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445076437777_0001_02_000005 to attempt_1445076437777_0001_m_000003_1000,5e5f5ff9,Assigned container <*> to <*>,[]
132,application_1445076437777_0001,2015-10-17,"18:27:28,052",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445076437777_0001_02_000006 to attempt_1445076437777_0001_m_000004_1000,5e5f5ff9,Assigned container <*> to <*>,[]
133,application_1445076437777_0001,2015-10-17,"18:27:28,067",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445076437777_0001_02_000007 to attempt_1445076437777_0001_m_000005_1000,5e5f5ff9,Assigned container <*> to <*>,[]
134,application_1445076437777_0001,2015-10-17,"18:27:28,067",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445076437777_0001_02_000008 to attempt_1445076437777_0001_m_000006_1000,5e5f5ff9,Assigned container <*> to <*>,[]
135,application_1445076437777_0001,2015-10-17,"18:27:28,067",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445076437777_0001_02_000009 to attempt_1445076437777_0001_m_000007_1000,5e5f5ff9,Assigned container <*> to <*>,[]
136,application_1445076437777_0001,2015-10-17,"18:27:28,067",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445076437777_0001_02_000010 to attempt_1445076437777_0001_m_000008_1000,5e5f5ff9,Assigned container <*> to <*>,[]
137,application_1445076437777_0001,2015-10-17,"18:27:28,067",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:0 ScheduledMaps:0 ScheduledReds:1 AssignedMaps:9 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:9 ContRel:0 HostLocal:9 RackLocal:0,2052de59,After Scheduling: PendingReds:0 <*> <*> <*> <*> CompletedMaps:1 CompletedReds:0 <*> ContRel:0 <*> RackLocal:0,[]
138,application_1445076437777_0001,2015-10-17,"18:27:28,099",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
139,application_1445076437777_0001,2015-10-17,"18:27:28,114",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,The job-jar file on the remote FS is hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445076437777_0001/job.jar,7a1247db,The job-jar file on the remote FS is hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/<*>/job.jar,[]
140,application_1445076437777_0001,2015-10-17,"18:27:28,130",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445076437777_0001/job.xml,7863e753,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/<*>/job.xml,[]
141,application_1445076437777_0001,2015-10-17,"18:27:28,130",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Adding #0 tokens and #1 secret keys for NM use for launching container,60d079c6,Adding #0 tokens and #1 secret keys for NM use for launching container,[]
142,application_1445076437777_0001,2015-10-17,"18:27:28,130",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Size of containertokens_dob is 1,a83c59ee,Size of containertokens_dob is 1,[]
143,application_1445076437777_0001,2015-10-17,"18:27:28,130",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Putting shuffle token in serviceData,944f8887,Putting shuffle token in serviceData,[]
144,application_1445076437777_0001,2015-10-17,"18:27:28,177",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000000_1000 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
145,application_1445076437777_0001,2015-10-17,"18:27:28,177",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
146,application_1445076437777_0001,2015-10-17,"18:27:28,177",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000001_1000 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
147,application_1445076437777_0001,2015-10-17,"18:27:28,177",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
148,application_1445076437777_0001,2015-10-17,"18:27:28,177",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000002_1000 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
149,application_1445076437777_0001,2015-10-17,"18:27:28,177",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
150,application_1445076437777_0001,2015-10-17,"18:27:28,177",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000003_1000 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
151,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
152,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000004_1000 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
153,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
154,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000005_1000 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
155,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
156,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000006_1000 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
157,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
158,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000007_1000 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
159,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,6659e8b0,Resolved <*> to /default-rack,[]
160,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445076437777_0001_m_000008_1000 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,[]
161,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445076437777_0001_02_000002 taskAttempt attempt_1445076437777_0001_m_000000_1000,9f1747b1,Processing the event EventType: <*> for container <*> taskAttempt <*>,[]
162,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445076437777_0001_02_000003 taskAttempt attempt_1445076437777_0001_m_000001_1000,9f1747b1,Processing the event EventType: <*> for container <*> taskAttempt <*>,[]
163,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,ContainerLauncher #4,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445076437777_0001_02_000006 taskAttempt attempt_1445076437777_0001_m_000004_1000,9f1747b1,Processing the event EventType: <*> for container <*> taskAttempt <*>,[]
164,application_1445076437777_0001,2015-10-17,"18:27:28,192",INFO,ContainerLauncher #3,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445076437777_0001_02_000005 taskAttempt attempt_1445076437777_0001_m_000003_1000,9f1747b1,Processing the event EventType: <*> for container <*> taskAttempt <*>,[]
